,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
35000,"November 10, 2016",Kentucky,Louisville,200 block of South 26th Street,0,1,http://www.gunviolencearchive.org/incident/697448,http://www.wdrb.com/story/33680546/police-searching-for-suspects-after-man-shot-in-portland
35001,"November 10, 2016",Maryland,Annapolis,1100 block of Frederick Douglass St,0,1,http://www.gunviolencearchive.org/incident/698606,https://www.capitalgazette.com/news/crime/ph-ac-cn-shooting-arrests-1118-20161117-story.html
35002,"November 10, 2016",New York,Bronx,1450 East Gun Hill Road,0,1,http://www.gunviolencearchive.org/incident/701199,http://nypdnews.com/2016/11/wanted-assault-bronx-43/
35003,"November 10, 2016",District of Columbia,Washington,Minnesota Ave NE and Benning Rd NE,0,1,http://www.gunviolencearchive.org/incident/1432257,https://twitter.com/alanhenney/status/796781722612432896
35004,"November 10, 2016",Tennessee,Jonesborough (Jonesboro),,0,0,http://www.gunviolencearchive.org/incident/713032,https://www.justice.gov/usao-edtn/pr/jonesborough-resident-sentenced-serve-42-months-prison-possession-firearm-after-felony
35005,"November 10, 2016",Indiana,Indianapolis,2490 Post Drive,0,0,http://www.gunviolencearchive.org/incident/697510,http://fox59.com/2016/11/10/police-suspect-fires-shots-at-employees-after-robbing-east-side-dennys/
35006,"November 10, 2016",West Virginia,Charleston,800 block of Central Avenue,0,1,http://www.gunviolencearchive.org/incident/697930,http://www.wvgazettemail.com/article/20161111/GZ0118/161119892
35007,"November 10, 2016",Ohio,Painesville,Mentor Avenue and Chatfield Drive,0,1,http://www.gunviolencearchive.org/incident/697514,http://fox8.com/2016/11/10/police-search-for-suspect-after-shooting-in-painesville/
35008,"November 10, 2016",Washington,Warden,,0,0,http://www.gunviolencearchive.org/incident/713059,https://www.justice.gov/usao-edwa/pr/warden-washington-man-sentenced-15-years-federal-prison-production-child-pornography
35009,"November 10, 2016",Tennessee,Antioch,100 Chimney Top Drive,0,1,http://www.gunviolencearchive.org/incident/698149,http://wkrn.com/2016/11/10/man-injured-in-antioch-shooting/
35010,"November 10, 2016",North Carolina,Charlotte,600 block of Reeves Court,0,1,http://www.gunviolencearchive.org/incident/697549,http://www.wave3.com/story/33683077/person-accidentally-shot-in-stomach-by-friend-in-northwest-charlotte
35011,"November 10, 2016",North Carolina,Winston Salem (Winston-salem),500 block of Barbara Jane Ave NE,1,0,http://www.gunviolencearchive.org/incident/697985,http://www.journalnow.com/news/local/walkertown-man-charged-in-fatal-shooting-in-winston-salem/article_e021207b-646a-5924-a992-3ed30ec4a80d.html
