,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
43500,"December 13, 2015",South Carolina,Columbia,Dunnagon St and Newnham Dr,0,1,http://www.gunviolencearchive.org/incident/469006,https://www.thestate.com/news/local/crime/article49588075.html
43501,"December 13, 2015",Iowa,Emmetsburg,,0,1,http://www.gunviolencearchive.org/incident/465293,http://www.1380kcim.com/news/2015/two-more-accidental-shootings-for-hunters-and-trappers-this-weekend/
43502,"December 13, 2015",Minnesota,Rochester,128 11th Avenue S.E.,0,0,http://www.gunviolencearchive.org/incident/465967,http://www.postbulletin.com/news/crime/one-man-crime-spree-ends-with-arrest/article_fd0c3e8e-5992-524d-9399-0bc8352ba9ab.html
43503,"December 13, 2015",Florida,Lake Worth,4469 S Congress Ave,0,1,http://www.gunviolencearchive.org/incident/465387,http://www.sun-sentinel.com/local/palm-beach/fl-deputy-shooting-folo-20151214-story.html
43504,"December 13, 2015",Minnesota,Minneapolis (Fridley),755 53rd Avenue N.E.,0,0,http://www.gunviolencearchive.org/incident/465207,http://www.startribune.com/suspect-identified-charged-for-firing-shot-in-fridley-target/363402981/
43505,"December 13, 2015",California,Chico,1200 block of North Cedar Street,0,1,http://www.gunviolencearchive.org/incident/464937,http://www.chicoer.com/general-news/20151213/chico-resident-shot-outside-party-on-north-cedar-st
43506,"December 13, 2015",California,Huntington Beach,17000 block of Keelson Lane,0,4,http://www.gunviolencearchive.org/incident/464945,http://www.ocregister.com/articles/beach-695979-shooting-huntington.html
43507,"December 13, 2015",Iowa,Hopkinton,,0,1,http://www.gunviolencearchive.org/incident/465298,http://www.thonline.com/news/tri-state/article_19909114-f129-51fc-b760-9d39b71de33c.html
43508,"December 13, 2015",California,Venice,Sixth Street and San Juan Avenue,0,3,http://www.gunviolencearchive.org/incident/464957,http://www.nbclosangeles.com/news/local/16-Year-Old-Boy-2-Others-Shot-at-Party-at-Airnbn-Rental-in-Venice-361721271.html
43509,"December 13, 2015",Pennsylvania,Pittsburgh,Jane Street and South 21st Street,0,1,http://www.gunviolencearchive.org/incident/464961,http://www.post-gazette.com/local/city/2015/12/13/Man-shot-in-South-Side/stories/201512130210
43510,"December 13, 2015",Illinois,Chicago,Racine and Patterson,0,1,http://www.gunviolencearchive.org/incident/464566,https://www.dnainfo.com/chicago/20151215/wrigleyville/tbox-denies-connection-shooting-but-neighbors-still-want-it-gone
43511,"December 9, 2015",Massachusetts,Tewksbury,8 Tanger Road,0,0,http://www.gunviolencearchive.org/incident/462361,http://www.lowellsun.com/breakingnews/ci_29224595/tewksbury-man-arraigned-firearms-charges?source=rss_viewed
43512,"December 9, 2015",Georgia,Savannah,1901 Skidaway Road,1,0,http://www.gunviolencearchive.org/incident/462275,http://savannahnow.com/news/2015-12-14/police-arrest-savannah-murder-shooting-suspects
43513,"December 9, 2015",Kansas,Wichita,301 S. Meridian,0,0,http://www.gunviolencearchive.org/incident/463006,http://www.kwch.com/news/local-news/wichita-student-arrested-for-bringing-gun-to-school/36880328
43514,"December 9, 2015",Connecticut,Bridgeport,Berkshire Avenue,0,0,http://www.gunviolencearchive.org/incident/462375,http://www.ctpost.com/news/article/Multiple-shots-fired-in-Bridgeport-6686849.php
43515,"December 9, 2015",Connecticut,Hartford,49 Burton Street,0,1,http://www.gunviolencearchive.org/incident/462382,http://www.nbcconnecticut.com/news/local/Police-Responding-to-Shooting-in-Hartford-361352021.html
43516,"December 9, 2015",Connecticut,New Britain,1330 Stanley Street,0,0,http://www.gunviolencearchive.org/incident/462384,http://www.centralctcommunications.com/newbritainherald/article_1c8e0f36-9ee4-11e5-862e-43feb1547a92.html
43517,"December 9, 2015",Minnesota,Tofte,7192 W Highway 61,1,0,http://www.gunviolencearchive.org/incident/463008,http://www.twincities.com/localnews/ci_29227038/north-shore-resort-slaying-happened-outside-employee-holiday
43518,"December 9, 2015",North Carolina,Greensboro,3300 block of Beck Street,1,1,http://www.gunviolencearchive.org/incident/464010,http://www.wxii12.com/news/3rd-arrest-made-in-deadly-double-shooting-in-greensboro/40877988
43519,"December 9, 2015",Virginia,Richmond,Crutchfield Street,0,1,http://www.gunviolencearchive.org/incident/462861,http://wric.com/2015/12/10/2-suspects-arrested-after-woman-shot-during-robbery/
43520,"December 9, 2015",Oklahoma,Tulsa,4923 E. 41st Street,0,0,http://www.gunviolencearchive.org/incident/466465,http://www.tulsaworld.com/news/crimewatch/couple-shot-at-near-midtown-movie-theater-wednesday-night/article_15e2c8b7-f3cc-594e-8c1c-ff3b6d2b6bc7.html
43521,"December 9, 2015",Nebraska,Omaha,3348 N. 40th Avenue,0,0,http://www.gunviolencearchive.org/incident/464386,http://www.wowt.com/home/headlines/Three-Arrested-Following-Drive-by-Shooting-361516451.html
43522,"December 9, 2015",Colorado,Glenwood Springs,,0,0,http://www.gunviolencearchive.org/incident/743883,http://www.denverpost.com/2017/01/03/man-living-glenwood-springs-caves-sentenced/
43523,"December 9, 2015",Oklahoma,Pryor (Sportsmen Acres),100 block of Quail Dr,1,0,http://www.gunviolencearchive.org/incident/466463,http://www.tulsaworld.com/news/crimewatch/osbi-investigates-fatal-officer-involved-shooting-in-mayes-county/article_26f7259d-5b8e-5fd6-8b13-95e31433a2d5.html
43524,"December 9, 2015",Florida,Tallahassee,1170 Apalachee Parkway,2,2,http://www.gunviolencearchive.org/incident/462108,http://www.tallahassee.com/story/news/2015/12/15/suspect-el-patron-shooting-arrested-fort-lauderdale/77376774/
43525,"December 9, 2015",Illinois,Chicago,6600 block of S Justine St,0,1,http://www.gunviolencearchive.org/incident/462795,https://www.dnainfo.com/chicago/20151210/englewood/3-injured-shootings-since-wednesday-police-say
43526,"December 9, 2015",Wisconsin,Milwaukee,57th and Burleigh,0,0,http://www.gunviolencearchive.org/incident/462412,http://fox6now.com/2015/12/09/carjacking-of-mail-carrier-in-milwaukee-caught-on-camera-thank-god-she-got-out-safe/
43527,"December 9, 2015",West Virginia,Clothier,18944 W. Virginia State Rt. 17,0,1,http://www.gunviolencearchive.org/incident/462296,http://loganbanner.com/news/4348/arrest-made-in-ottawa-w-va-shooting
43528,"December 9, 2015",Tennessee,Nashville,Harding Place,0,1,http://www.gunviolencearchive.org/incident/463097,http://wkrn.com/2015/12/09/1-injured-in-shooting-at-harding-place-motel/
43529,"December 9, 2015",Tennessee,Lebanon,Bay Court and West Main Street,0,1,http://www.gunviolencearchive.org/incident/462842,http://wkrn.com/2015/12/10/police-searching-for-armed-robbery-carjacking-suspect-in-lebanon/
43530,"December 9, 2015",Virginia,Newport News,14600 block of Warwick Blvd.,0,1,http://www.gunviolencearchive.org/incident/462209,http://www.dailypress.com/news/newport-news/dp-newport-news-woman-shot-while-walking-near-warwick-boulevard-wednesday-morning-20151209-story.html
43531,"December 9, 2015",Massachusetts,Boston,120 Southern Avenue,1,0,http://www.gunviolencearchive.org/incident/462373,https://www.boston.com/news/local/2015/12/14/police-have-identified-victim-killed-dorchester-shooting/K5T4bO3LScaDmnCYTtvGAM/story.html?p1=stream_news
43532,"December 9, 2015",Virginia,Roanoke,1800 block of Angus Road,1,0,http://www.gunviolencearchive.org/incident/462215,http://www.roanoke.com/news/local/roanoke/police-identify-who-man-who-shot-himself-after-roanoke-standoff/article_9d9923da-67f5-577a-9111-5d0d735276c4.html
43533,"December 9, 2015",Virginia,Richmond,1200 block of Hickory Street,1,0,http://www.gunviolencearchive.org/incident/462217,http://wtvr.com/2015/12/11/arrest-made-after-victim-in-richmond-morning-shooting-dies/
43534,"December 10, 2015",Kentucky,Crab Orchard,Ester Spur Rd,0,1,http://www.gunviolencearchive.org/incident/462910,https://www.wkyt.com/content/news/Police-investigating-home-invasion-in-Lincoln-County--361520551.html
43535,"December 10, 2015",New Jersey,Harrison,38 South Fifth St,0,1,http://www.gunviolencearchive.org/incident/463948,http://www.nj.com/hudson/index.ssf/2015/12/harrison_man_shot_in_one_of_two_robberies_last_nig.html#incart_2box_hudson
