,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
54000,"June 3, 2018",Pennsylvania,Lancaster,1734 Judie Ln,0,0,http://www.gunviolencearchive.org/incident/1134225,https://lancasteronline.com/news/policelog/lancaster-county-police-log-wednesday-june/article_0a808006-6919-11e8-a8a9-37f943767afc.html
54001,"June 3, 2018",District of Columbia,Washington,3500 block of 10th St NE,0,1,http://www.gunviolencearchive.org/incident/1131893,https://www.popville.com/2018/06/shooting-brookland-brentwood-bloomingdale/
54002,"June 3, 2018",District of Columbia,Washington,4000 block of Minnesota Ave NE,0,0,http://www.gunviolencearchive.org/incident/1134227,https://mpdc.dc.gov/release/arrest-made-assault-dangerous-weapon-gun-offense-4000-block-minnesota-avenue-northeast-0
54003,"June 3, 2018",California,Pacoima (Arleta),Osborne St and Laurel Canyon Blvd,1,0,http://www.gunviolencearchive.org/incident/1133304,https://www.dailynews.com/2018/06/03/two-gunmen-kill-man-in-arleta/
54004,"June 3, 2018",Louisiana,New Orleans,4900 block of Lynhuber St,0,1,http://www.gunviolencearchive.org/incident/1132460,http://www.nola.com/crime/index.ssf/2018/06/woman_shot_new_orleans_east_2.html
54005,"June 3, 2018",District of Columbia,Washington,50 block of Q St NW,0,1,http://www.gunviolencearchive.org/incident/1131886,https://www.popville.com/2018/06/shooting-brookland-brentwood-bloomingdale/
54006,"June 3, 2018",Maryland,Frederick,7900 block of Wormans Mill Rd,1,0,http://www.gunviolencearchive.org/incident/1134273,https://www.fredericknewspost.com/news/crime_and_justice/cops_and_crime/sheriff-s-office-shooting-death-ruled-a-suicide/article_b104f91b-4ea9-55ea-acf9-dad7e38bc4ce.html
54007,"June 3, 2018",Florida,Clewiston,1000 block of Harlem Academy,0,1,http://www.gunviolencearchive.org/incident/1132483,https://www.fox4now.com/news/local-news/shots-fired-in-clewiston-1-person-injured
54008,"October 12, 2018",Washington,Lacey,701 Sleater Kinney Road,2,0,http://www.gunviolencearchive.org/incident/1233701,https://www.theolympian.com/news/local/article220018875.html
54009,"October 12, 2018",Massachusetts,Springfield,58 White St,0,0,http://www.gunviolencearchive.org/incident/1232218,https://www.wwlp.com/news/crime/springfield-man-arrested-facing-firearms-related-charges/1521487142
54010,"October 12, 2018",North Carolina,Wendell,1100 block of Holly Pointe Dr,0,0,http://www.gunviolencearchive.org/incident/1231226,https://www.witn.com/content/news/Two-arrested-in-connection-to-violent-police-stop-497537741.html
54011,"October 12, 2018",Georgia,Atlanta,6640 Akers Mill Rd SE,1,0,http://www.gunviolencearchive.org/incident/1231031,https://www.mdjonline.com/news/one-dead-in-officer-involved-shooting-in-cumberland/article_28cd154a-ce24-11e8-b9ff-7345e9b43142.html
54012,"October 12, 2018",Oklahoma,Oklahoma City,Lyrewood Ln and W Wilshire Blvd,0,2,http://www.gunviolencearchive.org/incident/1232246,https://kfor.com/2018/10/13/two-teens-shot-at-n-w-okc-apartment-complex/
54013,"October 12, 2018",Wisconsin,Strum,Balsam St,0,1,http://www.gunviolencearchive.org/incident/1232782,http://wqow.com/news/top-stories/2018/10/13/man-with-gun-shot-multiple-times-in-strum/
54014,"October 12, 2018",Connecticut,Branford,320 E Main St,0,0,http://www.gunviolencearchive.org/incident/1231803,https://www.nhregister.com/news/article/2-face-firearm-charge-after-disturbance-at-13303082.php
54015,"October 12, 2018",Rhode Island,Providence,Steere Ave,0,0,http://www.gunviolencearchive.org/incident/1231848,https://whdh.com/news/police-providence-man-caught-with-more-than-400-marijuana-plants-gun-pills/
54016,"October 12, 2018",District of Columbia,Washington,4200 block of 7th St SE,0,0,http://www.gunviolencearchive.org/incident/1241193,https://mpdc.dc.gov/release/arrest-made-assault-intent-kill-gun-offense-4200-block-7th-street-southeast
54017,"October 12, 2018",Massachusetts,Pittsfield,39 W Housatonic St,0,0,http://www.gunviolencearchive.org/incident/1231833,https://www.masslive.com/news/index.ssf/2018/10/shots_fired_as_police_execute.html
54018,"October 12, 2018",Massachusetts,Southborough,841 Madison Pl,0,0,http://www.gunviolencearchive.org/incident/1235214,https://www.metrowestdailynews.com/news/20181017/three-guns-seized-in-southborough-after-discharge
54019,"October 12, 2018",Maryland,Baltimore,3400 block of Leverton Ave,1,0,http://www.gunviolencearchive.org/incident/1232283,https://homicides.news.baltimoresun.com/victim/3216/
54020,"October 12, 2018",Ohio,Cleveland,,0,1,http://www.gunviolencearchive.org/incident/1237626,http://www.sanduskyregister.com/story/201810200012
54021,"October 13, 2018",Pennsylvania,Lancaster,W Chestnut St and N Arch St,0,2,http://www.gunviolencearchive.org/incident/1232964,https://www.pennlive.com/news/2018/10/armed_robbery_with_shots_fired.html
54022,"October 13, 2018",Illinois,Chicago,1100 block of N Long Ave,1,0,http://www.gunviolencearchive.org/incident/1232356,https://chicago.suntimes.com/news/teen-shot-to-death-austin/
54023,"October 13, 2018",Pennsylvania,Philadelphia,4700 block of N D St,1,0,http://www.gunviolencearchive.org/incident/1232982,http://www2.philly.com/philly/news/speakeasy-shooting-philadelphia-feltonville-homicide-20181015.html
54024,"October 13, 2018",Georgia,Athens,Oakmont Place,0,0,http://www.gunviolencearchive.org/incident/1236232,http://www.onlineathens.com/news/20181019/wedding-ring-gun-stolen-in-athens-truck-break-in
54025,"October 13, 2018",Pennsylvania,Philadelphia,2200 block of N Watts St,0,3,http://www.gunviolencearchive.org/incident/1232771,http://www2.philly.com/philly/news/3-men-shot-as-they-left-party-near-temple-university-20181014.html
54026,"October 13, 2018",Illinois,Chicago,200 block of N Saint Louis Ave,0,1,http://www.gunviolencearchive.org/incident/1232358,https://chicago.suntimes.com/news/shooting-near-garfield-park/
54027,"October 13, 2018",Illinois,Chicago,107000 block of S Indiana Ave,1,0,http://www.gunviolencearchive.org/incident/1231932,https://chicago.suntimes.com/news/fatal-shooting-roseland/
54028,"October 13, 2018",Pennsylvania,Scranton,Spruce St and Jefferson Ave,0,0,http://www.gunviolencearchive.org/incident/1232807,https://wnep.com/2018/10/15/suspect-in-scranton-gunfire-incidents-arrested/
54029,"October 13, 2018",New York,Elmira,300 block of E Center St,0,0,http://www.gunviolencearchive.org/incident/1232382,http://www.weny.com/story/39280695/elmira-police-investigate-early-morning-shooting
54030,"October 13, 2018",New Jersey,Paterson,11th Ave and E 23rd St,0,0,http://www.gunviolencearchive.org/incident/1233954,http://patersontimes.com/2018/10/16/paterson-man-arrested-with-semi-automatic-handgun/
54031,"October 13, 2018",District of Columbia,Washington,5500 block of 5th St NW,0,1,http://www.gunviolencearchive.org/incident/1232329,https://www.popville.com/2018/10/shooting-5th-and-kennedy-street/
54032,"October 13, 2018",Indiana,Indianapolis,6400 block of E 82nd S,0,2,http://www.gunviolencearchive.org/incident/1232386,https://www.wishtv.com/news/crime-watch-8/2-teens-shot-during-cellphone-sale-on-northeast-side/1522369910
54033,"October 13, 2018",Florida,Bradenton,,0,1,http://www.gunviolencearchive.org/incident/1233983,https://www.bradenton.com/news/local/crime/article220090880.html
54034,"October 13, 2018",Ohio,Toledo,800 block of Spencer St,0,1,http://www.gunviolencearchive.org/incident/1233135,https://www.toledoblade.com/local/police-fire/2018/10/15/toledo-police-investigate-weekend-shootings-spencer-waite-streicher-planet/stories/20181015160
54035,"October 13, 2018",Ohio,Toledo,Peak Ave and Sylvania Ave,0,0,http://www.gunviolencearchive.org/incident/1233142,https://www.toledoblade.com/local/police-fire/2018/10/15/toledo-police-investigate-weekend-shootings-spencer-waite-streicher-planet/stories/20181015160
54036,"October 13, 2018",Ohio,Toledo,Streicher St,0,0,http://www.gunviolencearchive.org/incident/1233145,https://www.toledoblade.com/local/police-fire/2018/10/15/toledo-police-investigate-weekend-shootings-spencer-waite-streicher-planet/stories/20181015160
54037,"October 13, 2018",Alabama,Anniston,,0,1,http://www.gunviolencearchive.org/incident/1235424,https://www.annistonstar.com/news/crime/man-demands-his-vodka-gets-shot-in-leg-sheriff-says/article_2ca578ce-d257-11e8-8074-9fa0b3a9927c.html
